system:index,agbd,agbd_se,agbd_tonnes_per_ha,aspect,delta_ndvi,dry_blue,dry_evi,dry_green,dry_nbr,dry_ndmi,dry_ndvi,dry_nir,dry_nir2,dry_re1,dry_re2,dry_re3,dry_reci,dry_red,dry_savi,dry_swir1,dry_swir2,elevation,lat,lon,quality_flag,slope,vh,vh_vv_diff,vv,wet_evi,wet_ndvi,wet_nir,wet_savi,wet_swir1,.geo
5326_0,22.66017,2.4817321,22.66017,104.02855,0.1832673,0.0382,0.2555857855089667,0.0587,0.20202623,-0.02964191,0.50018597,0.2046,0.2382,0.114,0.1827,0.2056,0.80691874,0.0677,0.2671589912648162,0.2171,0.1339,1427,-1.9361838476270108,30.69826295150903,2,3.8205266,-16.356356809887377,-5.53672511963806,-10.819631690249317,0.40168324796133476,0.68345326,0.2425,0.3778886253268614,0.1842,"{""type"":""MultiPoint"",""coordinates"":[]}"
5327_0,8.560556,1.9869429,8.560556,258.69635,0.067035794,0.0333,0.3893346266674229,0.0505,0.5411552,0.28557688,0.72207516,0.21935001,0.22605,0.07995,0.18145,0.20435,1.617227,0.0343,0.35947263251620276,0.1193,0.0616,1290,-1.9361838476270108,30.71901403457219,2,4.7211776,-13.719679434525746,-6.025817088879306,-7.693862345646441,0.46461785564814506,0.78911096,0.2555,0.43470009369939383,0.1241,"{""type"":""MultiPoint"",""coordinates"":[]}"
5328_0,2.8908975,1.5206636,2.8908975,-0.0,0.06276855,0.0332,-0.02304443968646576,0.0386,0.35192308,0.26611635,-0.17319487,0.02345,0.0223,0.0332,0.0256,0.0252,-0.34313375,0.031850003,-0.025083056921418295,0.0132,0.0108,1286,-1.9361838476270108,30.73976511763535,2,0.0,-27.847493436454872,-5.258410803011472,-22.5890826334434,-0.019336498839586123,-0.11042632,0.021949999,-0.019491630837437504,0.01895,"{""type"":""MultiPoint"",""coordinates"":[]}"
5329_0,21.60953,8.447597,21.60953,7.1290445,0.048590302,0.0314,0.31760702313766703,0.0489,0.5908385,0.3359237,0.6664128,0.1919,0.1967,0.0739,0.1618,0.1876,1.5496775,0.0373,0.31482509676769893,0.0977,0.0497,1292,-1.9361838476270108,30.75027540645955,2,7.435709,-15.916598290149723,-6.072793022567739,-9.843805267581985,0.3346784257918735,0.7150031,0.19375,0.32827429684204334,0.1086,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330_0,22.266367,2.1850631,22.266367,326.29483,0.3354613,0.066,0.17635803287023952,0.09165,0.06628504,-0.12193176,0.30059513,0.23075,0.2426,0.16275,0.19755,0.21915,0.42726302,0.122449994,0.18259513677451022,0.28925,0.1998,1339,-1.9361838476270108,30.76051620069851,2,3.3409123,-16.402543861487633,-5.628457419681826,-10.774086441805807,0.38158277303751453,0.6360564,0.25185,0.36389094594147925,0.2241,"{""type"":""MultiPoint"",""coordinates"":[]}"
5331_0,5.755216,0.8887223,5.755216,71.57487,0.30191112,0.0695,0.2232669839696314,0.1072,0.111624986,-0.08073485,0.35353535,0.275,0.2984,0.1873,0.246,0.2729,0.43516,0.1344,0.2354396143336841,0.3206,0.2215,1339,-1.9361838476270108,30.77102648952271,2,2.9319298,-15.936981327937174,-4.899912674522458,-11.037068653414716,0.4753138563905452,0.65544647,0.3252,0.44121666675720306,0.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332_0,3.9137206,1.0286729,3.9137206,90.0,0.39576158,0.0734,0.17257940678919315,0.1096,0.032554716,-0.10946641,0.25853905,0.2587,0.2797,0.1914,0.2332,0.2555,0.2841811,0.1457,0.177955282678992,0.3217,0.2455,1298,-1.9361838476270108,30.78126728376167,2,4.629999,-18.842568937556038,-5.734314784930781,-13.108254152625257,0.47412393559436916,0.65430063,0.32625002,0.4362940405306082,0.26595,"{""type"":""MultiPoint"",""coordinates"":[]}"
5333_0,2.1051898,0.5515442,2.1051898,90.0,0.009857893,0.0315,0.6202042537138238,0.0518,0.7022517,0.42451158,0.84139395,0.35395,0.38335,0.072,0.26005,0.34625,3.9520833,0.0308,0.5498537461853992,0.1455,0.0639,1292,-1.9361838476270108,30.791508078000636,2,0.9279396,-15.844541069105887,-4.8350144119567915,-11.009526657149095,0.6470631977610674,0.85125184,0.3771,0.5732863016318276,0.1565,"{""type"":""MultiPoint"",""coordinates"":[]}"
5334_0,2.6507924,0.66083664,2.6507924,296.55197,0.009032503,0.0466,-0.07084934950637106,0.0708,0.46648425,0.21841796,-0.25216386,0.0524,0.0512,0.0827,0.0547,0.0615,-0.40583232,0.0815,-0.08088117496568653,0.0349,0.0195,1290,-1.9361838476270108,30.802018366824832,2,4.1425276,-23.419269014770826,-5.2214104724737425,-18.197858542297084,-0.07847246928458088,-0.24313135,0.07,-0.08977607725315864,0.04565,"{""type"":""MultiPoint"",""coordinates"":[]}"
5335_0,87.06639,16.723057,87.06639,219.8218,0.011850178,0.02695,0.524943064351998,0.039,0.6509069,0.3477127,0.80416346,0.3064,0.3383,0.0833,0.2386,0.3005,2.7573724,0.0333,0.4804157813815646,0.14545,0.0638,1638,-1.9439991905988507,29.351059519914983,2,20.775799,-11.573533638654814,-8.161956801675855,-3.411576836978959,0.48073062105670084,0.81601363,0.2665,0.45274101403580713,0.1357,"{""type"":""MultiPoint"",""coordinates"":[]}"
5336_0,46.070312,23.753248,46.070312,128.79527,0.07116872,0.0473,0.30907574177799163,0.0678,0.25404277,0.016275631,0.53907204,0.2443,0.2735,0.1191,0.2156,0.2484,1.0973377,0.0743,0.3058180977556596,0.226,0.1392,1754,-1.9439991905988507,29.361300314153944,1,43.710194,-15.516406123987743,-4.732576923556898,-10.783829200430844,0.321405583444171,0.61024076,0.2107,0.31449390574398384,0.2069,"{""type"":""MultiPoint"",""coordinates"":[]}"
5337_0,43.257988,6.3156734,43.257988,222.2901,0.06729156,0.0525,0.4896970191133193,0.078,0.4597701,0.21759972,0.62250054,0.3556,0.3783,0.14,0.2913,0.3407,1.4983525,0.0747,0.4449272205579611,0.2285,0.1316,1667,-1.9439991905988507,29.371810602978144,2,25.707207,-12.772267464612897,-5.475565588938945,-7.296701875673952,0.5324174258733255,0.6897921,0.3617,0.4772653813086503,0.2229,"{""type"":""MultiPoint"",""coordinates"":[]}"
5338_0,81.50221,5.944703,81.50221,91.90806,0.0049922466,0.0264,0.4370311566638422,0.036,0.4925157,0.23754857,0.73618424,0.26389998,0.2853,0.08005,0.20735,0.25655,2.3828847,0.0401,0.4175373117566695,0.1673,0.0929,2074,-1.9439991905988507,29.392561686041304,2,25.928202,-15.388649533435652,-4.715573465833762,-10.67307606760189,0.4594914030138727,0.7411765,0.2738,0.42928174961040527,0.1686,"{""type"":""MultiPoint"",""coordinates"":[]}"
5339_0,57.636013,10.336286,57.636013,229.41501,-0.017032385,0.0255,0.435136570753868,0.0403,0.57775044,0.287113,0.73451936,0.2567,0.2978,0.0782,0.211,0.2702,2.2826087,0.0388,0.4150919023831513,0.1501,0.0783,2195,-1.9439991905988507,29.40280248028027,2,16.624933,-13.426003184995633,-3.6092625401207314,-9.816740644874901,0.36964498091576914,0.717487,0.2146,0.35864781112393646,0.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
5340_0,32.981155,11.483253,32.981155,59.050793,0.004571736,0.03115,0.5357151741432489,0.0623,0.54217166,0.31290907,0.76006883,0.34485,0.371,0.11435,0.28265,0.34165,2.092596,0.0462,0.5044741007933236,0.18415,0.1037,2422,-1.9439991905988507,29.413312769104465,2,10.6949215,-16.80844201865412,-6.9273800215006975,-9.881061997153422,0.5228497768025607,0.76464057,0.3179,0.48035569511689,0.1813,"{""type"":""MultiPoint"",""coordinates"":[]}"
5341_0,37.334984,2.9284263,37.334984,246.04974,-0.03651032,0.0618,0.2632923088937676,0.09315,0.12904038,-0.068248145,0.4284885,0.26685,0.2952,0.1615,0.23775,0.26495,0.7045521,0.1093,0.2558634105820764,0.3112,0.21235,2389,-1.9439991905988507,29.42355356334343,2,9.062773,-17.344140797942718,-8.065449802066496,-9.278690995876222,0.16778525690041926,0.39197817,0.1527,0.17931611748652088,0.1979,"{""type"":""MultiPoint"",""coordinates"":[]}"
5342_0,35.216614,3.5370724,35.216614,303.67484,0.0030887127,0.0382,0.3690458017908147,0.0699,0.34032822,0.08139787,0.61264396,0.2849,0.3044,0.1393,0.2484,0.2808,1.160804,0.0767,0.36246518954930523,0.253,0.1543,2395,-1.9439991905988507,29.43379435758239,2,25.037882,-17.190112342513274,-6.408601297670188,-10.781511044843086,0.34617039817358586,0.61573267,0.2321,0.3370379720267084,0.1685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5343_0,66.03598,2.8217132,66.03598,11.316277,0.17337772,0.0417,0.30805270910358673,0.0679,0.22560385,0.0031632823,0.4642754,0.2537,0.2815,0.1333,0.2174,0.2487,0.89872473,0.0926,0.29923478126460484,0.2527,0.1655,2268,-1.9439991905988507,29.48580681253291,2,13.90841,-17.02982237572969,-5.319814669756363,-11.710007705973327,0.37132988712873105,0.6376531,0.254,0.366205883237513,0.1921,"{""type"":""MultiPoint"",""coordinates"":[]}"
5344_0,46.56699,18.26537,46.56699,261.8745,-0.050756335,0.05485,0.25812704737654135,0.0902,0.30551234,0.16586983,0.41860515,0.25015,0.21155,0.1568,0.19865,0.23035,0.6095293,0.09725,0.25942688462628527,0.17945,0.1363,1428,-1.9439991905988507,29.662056271277162,2,6.5335846,-14.044025248077155,-6.977277306088521,-7.066747941988634,0.2277900629000632,0.3678488,0.2642,0.24049418608829917,0.1411,"{""type"":""MultiPoint"",""coordinates"":[]}"
5345_0,81.24758,1.9852316,81.24758,169.20964,0.03866625,0.04225,0.38307107512666483,0.0612,0.43300745,0.1817907,0.62845725,0.2611,0.27905,0.10645,0.22505,0.25995,1.5102978,0.05945,0.3677129943804513,0.1887,0.10395,1673,-1.9439991905988507,29.734550314705604,2,19.088793,-14.23437237433714,-7.167599155641707,-7.066773218695433,0.479796485505379,0.6671235,0.3169,0.4286135664586268,0.19555,"{""type"":""MultiPoint"",""coordinates"":[]}"
5346_0,16.222986,2.9160752,16.222986,74.75325,0.05286753,0.0427,0.33817511864511696,0.0665,0.30812758,0.09048027,0.5506035,0.2595,0.2755,0.1211,0.219,0.2493,1.0999174,0.0734,0.3262916382810399,0.2223,0.1411,1617,-1.9439991905988507,29.74479110894457,2,10.462819,-14.697910279764933,-5.798331527091284,-8.89957875267365,0.314930372852976,0.60347104,0.23545,0.3023137879255386,0.1526,"{""type"":""MultiPoint"",""coordinates"":[]}"
5347_0,98.3914,30.668514,98.3914,335.5436,-0.11563757,0.0455,0.3168229543543484,0.0629,0.26139963,0.010211783,0.5301761,0.2302,0.2506,0.11115,0.1976,0.22455,0.9971012,0.06635,0.3052374273794864,0.2294,0.13555,1711,-1.9439991905988507,29.78629327507089,1,30.406567,-18.231585021029453,-6.091590791477515,-12.139994229551938,0.39912174579185355,0.41453853,0.32209998,0.2859662708653259,0.28355,"{""type"":""MultiPoint"",""coordinates"":[]}"
5348_0,41.001877,7.3805246,41.001877,101.7617,-0.14306888,0.055,0.2536138621685241,0.0723,0.17722535,-0.03361344,0.43247747,0.221,0.2457,0.1318,0.201,0.2312,0.7481431,0.0918,0.2535414138865656,0.2358,0.1565,1914,-1.9439991905988507,29.796534069309853,2,21.656397,-16.02167072010153,-3.9071694775418013,-12.114501242559728,0.3007149785991365,0.2894086,0.2867,0.20435058849490623,0.2722,"{""type"":""MultiPoint"",""coordinates"":[]}"
5349_0,17.756456,3.682879,17.756456,140.89,-0.10826844,0.0552,0.31361318267197197,0.08165,0.20440397,-0.026104147,0.49918753,0.2708,0.29445,0.14395,0.2359,0.27185,0.85940135,0.089,0.31578167288228043,0.27675,0.17295,1721,-1.9439991905988507,29.80704435813405,2,18.458797,-15.971840910182937,-7.075217298407374,-8.896623611775563,0.2931192505870465,0.3909191,0.28915,0.26416356038352057,0.2689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5350_0,19.616423,1.279714,19.616423,270.0,0.13338879,0.06125,0.2400037255709484,0.08975,0.11222693,-0.05972544,0.39913443,0.25595,0.2784,0.1607,0.2326,0.25955,0.60695475,0.11,0.24546566479435253,0.29345,0.20115,1864,-1.9439991905988507,29.890048690386696,2,8.293806,-16.664869972943116,-6.89072899592367,-9.774140977019446,0.4286700555975991,0.5325232,0.3216,0.364521029047276,0.2492,"{""type"":""MultiPoint"",""coordinates"":[]}"
5351_0,24.190622,4.2968254,24.190622,45.01649,0.04292366,0.0676,0.19723443970360793,0.0909,0.049874738,-0.017727256,0.32701424,0.224,0.238,0.1424,0.2026,0.2223,0.581921,0.1136,0.1975413791514293,0.2356,0.1955,1879,-1.9439991905988507,29.900289484625656,2,3.929969,-15.108085022860902,-7.562951686951232,-7.54513333590967,0.2985763012139071,0.3699379,0.2757,0.24747922712093878,0.2344,"{""type"":""MultiPoint"",""coordinates"":[]}"
5352_0,23.220043,2.0039723,23.220043,253.50462,0.051069766,0.0631,0.26642922245158945,0.0909,0.21134749,0.03472357,0.3946269,0.2667,0.2872,0.161,0.2326,0.2646,0.65909094,0.1187,0.2658919958475703,0.2514,0.1759,1610,-1.9439991905988507,29.92104056768882,2,24.5174,-15.784505922694567,-8.483194327764672,-7.301311594929895,0.3682108320806541,0.44569665,0.28170002,0.2928895082460187,0.1967,"{""type"":""MultiPoint"",""coordinates"":[]}"
5353_0,31.404188,12.464453,31.404188,140.69443,0.10991627,0.057,0.18216109008152515,0.0866,0.08479497,-0.08974983,0.29906803,0.24114999,0.26485,0.16925,0.22885,0.25035,0.43345127,0.13665,0.19767671220013794,0.2996,0.2197,1641,-1.9439991905988507,29.93128136192778,2,12.959543,-15.267966601436694,-6.085809197384497,-9.182157404052196,0.2404116141027157,0.4089843,0.24045,0.24660348637267615,0.24295,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354_0,13.6383,6.228401,13.6383,344.7365,0.031784177,0.06175,0.1265694375054967,0.08365,-0.0549972,-0.14681688,0.23817101,0.1839,0.2022,0.13815,0.17355,0.18705,0.30333146,0.11215,0.13336801650559887,0.24375,0.2023,1653,-1.9439991905988507,29.94179165075198,2,10.457746,-16.082653612754484,-6.265384880979646,-9.817268731774838,0.14508741715941387,0.2699552,0.18135,0.14562746340714397,0.20885,"{""type"":""MultiPoint"",""coordinates"":[]}"
5355_0,12.882225,2.1049788,12.882225,180.0,0.021228194,0.0437,0.40979232751522177,0.0693,0.41239765,0.17037979,0.63378716,0.294,0.3162,0.1173,0.255,0.2991,1.4956217,0.0659,0.39789510830175767,0.2021,0.1256,1397,-1.9439991905988507,29.9832938168783,2,3.7047918,-13.288663668109983,-7.52092926054198,-5.767734407568003,0.44975719450447,0.65501535,0.29125,0.4042773698696523,0.18475,"{""type"":""MultiPoint"",""coordinates"":[]}"
5356_0,9.98417,1.1546509,9.98417,180.0,-0.12138593,0.03305,0.5815281257794285,0.05305,0.6677366,0.39429334,0.8134959,0.3387,0.36565,0.07625,0.25345,0.32895,3.3034794,0.0339,0.5188909648763849,0.1461,0.06535,1358,-1.9439991905988507,29.993534611117266,2,0.92740995,-15.50942788183426,-5.913198515876914,-9.596229365957345,0.46930740047150965,0.69210994,0.2798,0.41319600925914635,0.14835,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357_0,38.493404,3.7406745,38.493404,147.9798,0.08629121,0.12805,0.1612708997366244,0.17115,-0.02905267,-0.09268103,0.19470654,0.33380002,0.32545,0.26405,0.31485,0.3438,0.2917602,0.2283,0.15336806329084124,0.40185,0.35295,1458,-1.9439991905988507,30.014285694180426,2,24.618174,-12.340164889823052,-6.115155165327181,-6.225009724495871,0.20540741537302037,0.28099775,0.224,0.17340200002821343,0.219,"{""type"":""MultiPoint"",""coordinates"":[]}"
5358_0,15.10376,1.8975612,15.10376,246.38274,-0.04516709,0.0426,0.29990911758742644,0.0624,0.23432343,0.013321289,0.54545456,0.2305,0.2592,0.1145,0.1979,0.2265,1.0855018,0.066,0.3006072864189829,0.2213,0.1392,1407,-1.9439991905988507,30.169784069861514,2,15.793232,-15.88640243897774,-6.276971070648042,-9.609431368329698,0.3163521076256895,0.5002875,0.2504,0.30785560644637455,0.2468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5359_0,19.948832,2.1925044,19.948832,74.75325,-0.01145044,0.1021,0.11549338646958367,0.1233,-0.029446406,-0.07280036,0.1726328,0.2096,0.2158,0.1619,0.1948,0.2084,0.31006795,0.1481,0.10937865459494425,0.2436,0.2222,1413,-1.9439991905988507,30.180024864100478,2,10.462819,-13.196721829654546,-4.594236283873805,-8.602485545780741,0.11181180765820448,0.16118236,0.267,0.10097832910185012,0.2641,"{""type"":""MultiPoint"",""coordinates"":[]}"
5360_0,15.505241,1.7670726,15.505241,309.78934,0.10264051,0.0482,0.21283528921153455,0.0699,0.07255226,-0.08511915,0.37413326,0.2284,0.2535,0.1293,0.2058,0.2307,0.5804438,0.0959,0.22381868477696149,0.2377,0.1975,1439,-1.9439991905988507,30.190535152924674,2,7.2081275,-15.98234416536093,-6.425707534372588,-9.556636630988342,0.24203405676177864,0.47677377,0.21125,0.249545789704286,0.21565,"{""type"":""MultiPoint"",""coordinates"":[]}"
5361_0,13.225735,1.2286693,13.225735,213.70529,0.061510563,0.0534,0.3077211387891406,0.0769,0.1797502,0.04020258,0.4787172,0.2536,0.2713,0.1337,0.2159,0.2456,0.881589,0.0865,0.29217081856824323,0.2309,0.1874,1439,-1.9439991905988507,30.232037319050995,2,3.340917,-14.77546667705244,-7.65087285130044,-7.124593825752001,0.33767139013759484,0.5402278,0.2585,0.30410906278287664,0.19575,"{""type"":""MultiPoint"",""coordinates"":[]}"
5362_0,15.930158,3.7296188,15.930158,300.94922,0.10708243,0.0421,0.3218971157756426,0.0682,0.24228206,0.038776603,0.53213525,0.2515,0.2678,0.1281,0.2142,0.2443,0.95415705,0.0768,0.31637088710732597,0.2362,0.1649,1406,-1.9439991905988507,30.24227811328996,2,10.6949215,-16.668023683543854,-5.727692212085589,-10.940331471458265,0.38076098141458153,0.6392177,0.26475,0.37719965914009496,0.18875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5363_0,14.897255,3.0900867,14.897255,180.0,0.0019802153,0.04255,0.22612753426300158,0.069,0.075698175,-0.030150613,0.41523904,0.22170001,0.2207,0.12385,0.1841,0.20705,0.6970854,0.09005,0.2395889058293682,0.23615,0.18875,1490,-1.9439991905988507,30.25278840211416,2,3.7047918,-17.176082686480918,-6.995302759260316,-10.180779927220602,0.16946723482229759,0.41721925,0.14770001,0.18410296509342533,0.1531,"{""type"":""MultiPoint"",""coordinates"":[]}"
5364_0,16.36404,1.0316795,16.36404,272.72473,-0.04927656,0.05055,0.255747335937238,0.07495,0.14110763,-0.011459108,0.42646703,0.25715,0.2897,0.15435,0.2378,0.26955,0.6419091,0.1037,0.26387619935275775,0.2582,0.1945,1533,-1.9439991905988507,30.356274322844726,2,18.804935,-17.31220137131714,-8.703330827513053,-8.608870543804088,0.21969747812372667,0.37719047,0.2397,0.2322249758007674,0.2569,"{""type"":""MultiPoint"",""coordinates"":[]}"
5365_0,14.366402,2.9454446,14.366402,126.3686,0.15347636,0.0519,0.25365015291154014,0.0747,0.15934579,-0.028623862,0.42044538,0.2403,0.2645,0.1426,0.2097,0.2374,0.6564455,0.0952,0.2661061034152415,0.2659,0.1763,1526,-1.9439991905988507,30.366784611668926,2,20.91624,-16.668932084913223,-5.140177063398582,-11.528755021514641,0.36030834735400846,0.57392174,0.29925,0.34780753362808836,0.23635,"{""type"":""MultiPoint"",""coordinates"":[]}"
5366_0,14.593235,3.7449358,14.593235,45.01649,0.12864548,0.04045,0.35046726943324374,0.0679,0.2903364,0.103850454,0.5809276,0.2465,0.26625,0.12025,0.2122,0.24355,1.1356767,0.070350006,0.34029122237980614,0.20865,0.13405,1539,-1.9439991905988507,30.377025405907887,2,5.2335873,-14.949257100656812,-7.702789990282025,-7.246467110374787,0.4537113701597739,0.7095731,0.29044998,0.42756273690716873,0.16975,"{""type"":""MultiPoint"",""coordinates"":[]}"
5367_0,10.641852,1.8505636,10.641852,110.545204,0.039952606,0.0428,0.24026292032617472,0.0617,0.118700154,-0.05683015,0.4574701,0.2139,0.23975,0.1192,0.1889,0.2161,0.81449,0.082399994,0.24871846163754774,0.2394,0.1653,1527,-1.9439991905988507,30.387535694732087,2,7.8784537,-16.995690921492237,-6.246120555705911,-10.749570365786326,0.2209839339502048,0.4974227,0.1743,0.23703602787830758,0.2135,"{""type"":""MultiPoint"",""coordinates"":[]}"
5368_0,7.586131,1.3339546,7.586131,26.578247,-0.05614069,0.0808,0.11285206703796322,0.10715,-0.07219193,-0.12355328,0.1924697,0.19345,0.21095,0.1537,0.18905,0.20345,0.2939237,0.1302,0.11104084821848276,0.2489,0.22875,1534,-1.9439991905988507,30.397776488971047,2,2.0732663,-13.981743235648707,-7.887816784580023,-6.093926451068684,0.11086794732221678,0.13632901,0.2037,0.0901107500166615,0.2473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5369_0,10.765929,2.641251,10.765929,122.72022,0.17642215,0.05945,0.2234716205999369,0.0806,0.047907926,-0.12403811,0.37194523,0.23245001,0.25955,0.14865,0.2028,0.22575,0.52892464,0.10335,0.22722566970312263,0.2921,0.2141,1502,-1.9439991905988507,30.408286777795247,2,15.084365,-16.633101237268384,-6.3778775973822235,-10.255223639886161,0.3409996356827643,0.5483674,0.2516,0.32566145259841006,0.2498,"{""type"":""MultiPoint"",""coordinates"":[]}"
5370_0,11.126653,4.4976535,11.126653,158.18721,-0.101626754,0.03835,0.29128546045441406,0.0592,0.2090086,-0.002772953,0.5480778,0.21700001,0.23195,0.1016,0.1823,0.2073,1.1080617,0.0632,0.2901072675819594,0.2135,0.1394,1520,-1.9439991905988507,30.41852757203421,2,4.9824905,-16.10868636681638,-7.9442964819978545,-8.164389884818524,0.21103323693591397,0.44645107,0.1788,0.21602763342747386,0.1954,"{""type"":""MultiPoint"",""coordinates"":[]}"
5371_0,11.845804,3.6169374,11.845804,251.57494,0.034595788,0.03215,0.4825109018305205,0.05345,0.50039667,0.21809986,0.72598267,0.2902,0.31125,0.09765,0.2388,0.2864,1.8868876,0.04555,0.43848346403073807,0.1942,0.10005,1506,-1.9439991905988507,30.449519449336332,2,14.363841,-13.987098266129882,-5.235840241498218,-8.751258024631664,0.5411997936337188,0.76057845,0.343,0.4877490327648919,0.1941,"{""type"":""MultiPoint"",""coordinates"":[]}"
5372_0,19.078854,8.104093,19.078854,191.89531,0.03400296,0.1155,0.2755607935069866,0.1632,0.21733333,0.021923028,0.32528728,0.39380002,0.41535,0.279,0.37655,0.39265,0.38898024,0.20265001,0.2629625909012285,0.3955,0.2531,1459,-1.9439991905988507,30.460029738160532,2,17.448837,-15.921757129223028,-6.689731943265729,-9.2320251859573,0.37460974154466964,0.35929024,0.39069998,0.2582173841807236,0.2946,"{""type"":""MultiPoint"",""coordinates"":[]}"
5373_0,16.815918,8.738686,16.815918,270.0,-0.029984444,0.04555,0.18847262111640206,0.07175,0.13954917,-0.02861654,0.34621355,0.22725001,0.243,0.13595,0.20235,0.2264,0.51836354,0.1022,0.2011560831040074,0.2395,0.17555,1407,-1.9439991905988507,30.470270532399493,2,12.77629,-17.328622050968775,-7.006810893529998,-10.321811157438777,0.2845606220948959,0.3162291,0.3121,0.22130171482072244,0.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
5374_0,8.875414,1.3835156,8.875414,180.0,0.017009974,0.0455,0.2855133659892215,0.0665,0.18650892,0.041537773,0.52556634,0.2239,0.2352,0.1135,0.1859,0.2182,1.0428833,0.0788,0.2833667994185295,0.2155,0.1616,1546,-1.9439991905988507,30.480780821223693,2,1.8543341,-14.838481641337367,-7.939754998863459,-6.898726642473908,0.3373795003026272,0.5425763,0.25225,0.31616123965155396,0.20145,"{""type"":""MultiPoint"",""coordinates"":[]}"
5375_0,15.085268,2.858798,15.085268,130.58499,-0.018263757,0.03565,0.2905019843310202,0.0572,0.19314514,0.018970625,0.5401211,0.2246,0.23385,0.10845,0.1935,0.21985,1.0084008,0.065349996,0.2968285888743111,0.2104,0.15425,1566,-1.9439991905988507,30.491021615462657,2,8.491168,-16.216101332426774,-7.696675576053568,-8.519425756373206,0.23963778727072346,0.5218573,0.17699999,0.2433217890701479,0.19485,"{""type"":""MultiPoint"",""coordinates"":[]}"
5376_0,11.281118,2.128145,11.281118,63.44814,0.060703307,0.03635,0.21911765238317746,0.05835,0.12839624,-0.05449528,0.4442291,0.19905001,0.21795,0.1138,0.1769,0.1958,0.7292864,0.077350006,0.2337891882271558,0.22605,0.15665,1581,-1.9439991905988507,30.501531904286853,2,2.0739818,-17.732940712060028,-7.410011866816538,-10.32292884524349,0.23816659224179282,0.5049324,0.18615,0.24644912946473346,0.1864,"{""type"":""MultiPoint"",""coordinates"":[]}"
5377_0,10.462883,2.758697,10.462883,14.9396305,0.13714343,0.04725,0.23238669493678327,0.07615,0.0542113,-0.14369121,0.40033615,0.24615,0.2635,0.14965,0.21005,0.23285,0.6046975,0.10095,0.24791959922405782,0.3218,0.21855,1540,-1.9439991905988507,30.532523781588978,2,14.106939,-18.581664892687776,-6.031060026662413,-12.550604866025363,0.3437588047635954,0.5374796,0.2752,0.33698572332885857,0.2883,"{""type"":""MultiPoint"",""coordinates"":[]}"
5378_0,27.346468,5.459281,27.346468,105.24675,-0.008729607,0.03385,0.2380671874815479,0.0536,0.08707799,-0.0917348,0.48716098,0.1983,0.21665,0.10435,0.1695,0.19395,0.91580206,0.06905,0.25415796377388356,0.2404,0.16685,1548,-1.9439991905988507,30.54276457582794,2,10.462819,-16.550965422241845,-7.9984871531096715,-8.552478269132173,0.24067863641168724,0.47843137,0.223,0.24238410782282832,0.2248,"{""type"":""MultiPoint"",""coordinates"":[]}"
5379_0,8.634419,1.7750055,8.634419,33.70529,0.143891,0.03525,0.1833257459878624,0.05345,0.011082104,-0.16289258,0.39631715,0.17335,0.1933,0.1055,0.1525,0.17165,0.59946084,0.07485,0.19840377983076865,0.23905,0.1695,1550,-1.9439991905988507,30.55327486465214,2,6.659269,-16.744203904422335,-5.62876688659755,-11.115437017824785,0.30025809967672784,0.54020816,0.2037,0.2907497359990571,0.2097,"{""type"":""MultiPoint"",""coordinates"":[]}"
5380_0,10.281174,3.1136086,10.281174,277.12097,0.07488054,0.03925,0.23219586940145345,0.0624,0.11790953,-0.06065106,0.4384308,0.21270001,0.23895,0.12645,0.19015,0.20935,0.6964506,0.0823,0.2430274837075432,0.2408,0.1685,1639,-1.9439991905988507,30.5635156588911,2,7.4398127,-17.236783372732962,-7.137077889565552,-10.09970548316741,0.3017289035956121,0.5133113,0.2412,0.2997373189876344,0.2416,"{""type"":""MultiPoint"",""coordinates"":[]}"
5381_0,12.071418,1.4836091,12.071418,153.42175,0.047625452,0.0504,0.3223517187007085,0.0763,0.21926256,0.019774994,0.4847357,0.2846,0.3016,0.1511,0.2447,0.2766,0.910067,0.1038,0.324454552977217,0.2874,0.1849,1570,-1.9439991905988507,30.5740259477153,2,10.259774,-16.47349407743191,-5.557218493618192,-10.916275583813716,0.357341354504426,0.53236115,0.29035002,0.342237746373517,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
5382_0,6.989168,1.6780665,6.989168,146.29471,-0.14771432,0.0453,0.27357021089016387,0.06905,0.17600441,-0.009508909,0.4613455,0.25120002,0.26145,0.1313,0.209,0.23945,0.88003004,0.0921,0.2869887613100661,0.25555,0.1783,1555,-1.9439991905988507,30.584266741954263,2,3.340917,-16.62729087026568,-6.201901186419349,-10.42538968384633,0.2744036979324333,0.31363118,0.253,0.21927390150996098,0.2405,"{""type"":""MultiPoint"",""coordinates"":[]}"
